name,phone,addr:housenumber,addr:street,addr:city,addr:state,addr:postcode,operator,isced:level,grades,religion,denomination,wikidata,wikipedia,website
Northview Next Learning Center,+1 616 361 7396,1624,Woodworth St Ne,Grand Rapids,MI,49525,Northview Public Schools,3,9;10;11;12,,
West Oakview Elementary School,+1 616 361 3470,3880,Stuyvesant Ave Ne,Grand Rapids,MI,49525,Northview Public Schools,0;1,PK;K;1;2;3;4,,
Ridge Park Charter Academy,+1 616 222 0093,4120,Camelot Ridge Dr Se,Grand Rapids,MI,49546,Ridge Park Charter Academy,0;1;2,K;1;2;3;4;5;6;7;8,,
River City Scholars Charter Academy,+1 616 248 3390,944,Evergreen Street,Grand Rapids,MI,49507,River City Scholars Charter Academy,0;1;2,K;1;2;3;4;5;6;7;8,,
Belmont Elementary School,+1 616 863 6362,6097,Belmont Ave Ne,Belmont,MI,49306,Rockford Public Schools,0;1,K;1;2;3;4;5,,
Cannonsburg Elementary School,+1 616 863 6344,4894,Sturgis Ave Ne,Rockford,MI,49341,Rockford Public Schools,0;1,K;1;2;3;4;5,,
Crestwood Elementary School,+1 616 863 6346,6350,Courtland Dr Ne,Rockford,MI,49341,Rockford Public Schools,0;1,PK;K;1;2;3;4;5,,
East Rockford Middle School,+1 616 863 6140,8615,9 Mile Rd Ne,Rockford,MI,49341,Rockford Public Schools,2,6;7;8,,
Lakes Elementary School,+1 616 863 6340,6849,Young Ave Ne,Rockford,MI,49341,Rockford Public Schools,0;1,K;1;2;3;4;5,,
Meadow Ridge Elementary School,+1 616 863 6342,8100,Courtland Dr Ne,Rockford,MI,49341,Rockford Public Schools,0;1,PK;K;1;2;3;4;5,,
North Rockford Middle School,+1 616 863 6300,397,East Division St,Rockford,MI,49341,Rockford Public Schools,2,6;7;8,,
Parkside Elementary School,+1 616 863 6360,156,Lewis St,Rockford,MI,49341,Rockford Public Schools,0;1,K;1;2;3;4;5,,
River Valley Academy,+1 616 863 6324,350,North Main St,Rockford,MI,49341,Rockford Public Schools,3,9;10;11;12,,
Rockford High School Freshman Center,+1 616 863 6348,4500,Kroes St Ne,Rockford,MI,49341,Rockford Public Schools,3,9;10;11;12,,
Rockford High School,+1 616 863 6030,4100,Kroes St Ne,Rockford,MI,49341,Rockford Public Schools,3,9;10;11;12,,,Q7355242,Rockford High School (Michigan),
Rockford Spanish Immersion,+1 616 863 6374,3900,Kroes St Ne,Rockford,MI,49341,Rockford Public Schools,0;1,K;1;2;3;4;5,,
Roguewood Elementary School,+1 616 863 6374,3900,Kroes St Ne,Rockford,MI,49341,Rockford Public Schools,0;1,K;1;2;3;4;5,,
Valley View Elementary School,+1 616 863 6366,405,Summit Ave Ne,Rockford,MI,49341,Rockford Public Schools,0;1,K;1;2;3;4;5,,
Appleview Elementary School,+1 616 887 1743,240,E Spartan Dr,Sparta,MI,49345,Sparta Area Schools,1,3;4;5,,
Ridgeview Elementary School,+1 616 887 8218,560,West Spartan Dr,Sparta,MI,49345,Sparta Area Schools,0;1,K;1;2,,
Sparta Middle School,+1 616 887 8211,480,South State St,Sparta,MI,49345,Sparta Area Schools,2,6;7;8,,
Sparta Senior High School,+1 616 887 8213,475,West Spartan Dr,Sparta,MI,49345,Sparta Area Schools,3,9;10;11;12,,
Lee Elementary School,+1 269 795 9747,840,West Main St,Middleville,MI,49333,Thornapple Kellogg School District,1,2;3,,
McFall Elementary School,+1 269 795 3637,509,West Main St,Middleville,MI,49333,Thornapple Kellogg School District,0;1,PK;K;1,,
Page Elementary School,+1 269 795 7944,3675,Bender Rd,Middleville,MI,49333,Thornapple Kellogg School District,1,4;5,,
Thornapple Kellogg High School,+1 269 795 3394,3885,Bender Rd,Middleville,MI,49333,Thornapple Kellogg School District,3,9;10;11;12,,
Thornapple Kellogg Middle School,+1 269 795 3349,10375,Green Lake Rd,Middleville,MI,49333,Thornapple Kellogg School District,2,6;7;8,,
Vanguard Charter Academy,+1 616 538 3630,1620,52Nd St Sw,Wyoming,MI,49519,Vanguard Charter Academy,0;1;2,K;1;2;3;4;5;6;7;8,,
Vista Charter Academy,+1 616 246 6920,711,32Nd St Se,Grand Rapids,MI,49548,Vista Charter Academy,0;1;2,K;1;2;3;4;5;6;7;8,,
Walker Charter Academy,+1 616 785 2700,1801,3 Mile Rd Nw,Grand Rapids,MI,49544,Walker Charter Academy,0;1;2,K;1;2;3;4;5;6;7;8,,
Wellspring Preparatory High School,+1 616 235 9500,1031,Page Ne,Grand Rapids,MI,49505,Wellspring Preparatory High School,3,9;10;11;12,,
West MI Academy of Environmental Science,+1 616 791 7454,4463,Leonard St Nw,Grand Rapids,MI,49534,West MI Academy of Environmental Science,0;1;2;3,K;1;2;3;4;5;6;7;8;9;10;11;12,,
West Michigan Aviation Academy,+1 616 446 8886,5363,"44Th Street, S.E.",Grand Rapids,MI,49512,West Michigan Aviation Academy,3,9;10;11;12,,,Q22059803,West Michigan Aviation Academy,http://www.westmichiganaviation.org/
William C. Abney Academy Elementary School,+1 616 454 5541,1435,Fulton St E,Grand Rapids,MI,49503,William C. Abney Academy,0;1;2,K;1;2;3;4;5;6,,
Gladiola Elementary School,+1 616 530 7596,3500,Gladiola Ave Sw,Wyoming,MI,49519,Wyoming Public Schools,0;1,K;1;2;3;4,,
Oriole Park Elementary School,+1 616 530 7558,1420,40Th St Sw,Wyoming,MI,49509,Wyoming Public Schools,0;1,K;1;2;3;4,,
Parkview Elementary School,+1 616 530 7572,2075,Lee St Sw,Wyoming,MI,49519,Wyoming Public Schools,0;1,K;1;2;3;4,,
West Elementary School,+1 616 530 7533,1840,38Th St Sw,Wyoming,MI,49519,Wyoming Public Schools,0;1,K;1;2;3;4,,
Wyoming High School,+1 616 530 7580,1350,Prairie Pkwy Sw,Wyoming,MI,49509,Wyoming Public Schools,3,10;11;12,,,Q8040339,Wyoming High School (Michigan),http://www.wyoming.k12.mi.us/015/index.htm
Wyoming Intermediate,+1 616 530 7540,1331,33Rd St Sw,Wyoming,MI,49509,Wyoming Public Schools,1;2,5;6,,
Wyoming Junior High,+1 616 530 7590,2125,Wrenwood Sw,Wyoming,MI,49519,Wyoming Public Schools,2;3,7;8;9,,
Wyoming Regional Center,+1 616 530 7508,3600,Byron Center Ave Sw,Wyoming,MI,49519,Wyoming Public Schools,0;1;2,K;1;2;3;4;5;6;7;8,,
Almont High School,+1 810 798 8595,4701,Howland Rd,Almont,MI,48003,Almont Community Schools,3,9;10;11;12,,
Almont Middle School,+1 810 798 3578,4624,Kidder Rd,Almont,MI,48003,Almont Community Schools,1;2,5;6;7;8,,
Orchard Primary School,+1 810 798 7019,4664,Kidder Rd,Almont,MI,48003,Almont Community Schools,0;1,PK;K;1;2;3;4,,
Chatfield School,+1 810 667 8970,231,Lake Dr,Lapeer,MI,48446,Chatfield School,0;1;2,K;1;2;3;4;5;6;7;8,,
Dryden  Elementary School,+1 810 448 4001,3835,North Mill Rd,Dryden,MI,48428,Dryden Community Schools,0;1;2,K;1;2;3;4;5;6,,
Dryden High School,+1 810 448 4042,3866,Rochester Rd,Dryden,MI,48428,Dryden Community Schools,2;3,7;8;9;10;11;12,,
Borland Elementary School,+1 810 724 9813,500,West Borland Rd,Imlay City,MI,48444,Imlay City Community Schools,1,3;4;5,,
Imlay City High School,+1 810 724 9810,1001,Norlin Dr,Imlay City,MI,48444,Imlay City Community Schools,3,9;10;11;12,,
Imlay City Middle School,+1 810 724 9811,495,West 1St St,Imlay City,MI,48444,Imlay City Community Schools,2,6;7;8,,
Venture High School,+1 810 724 9856,2061,South Almont Ave,Imlay City,MI,48444,Imlay City Community Schools,3,9;10;11;12,,
Weston Elementary School,+1 810 724 9812,275,Weston St,Imlay City,MI,48444,Imlay City Community Schools,0;1,PK;K;1;2,,
C.K. Schickler Elementary School,+1 810 667 2440,2020,West Oregon St,Lapeer,MI,48446,Lapeer Community Schools,0;1,PK;K;1;2;3;4;5,,
Center for Innovation,+1 810 667 2453,170,Millville Rd,Lapeer,MI,48446,Lapeer Community Schools,0;1;2;3,K;1;2;3;4;5;6;7;8;9;10;11;12,,
Elva Lynch Elementary School,+1 810 667 2448,2035,Roods Lake Rd,Lapeer,MI,48446,Lapeer Community Schools,0;1,PK;K;1;2;3;4;5,,
Emma Murphy Elementary School,+1 810 538 2345,1100,Pratt Rd,Metamora,MI,48455,Lapeer Community Schools,0;1,PK;K;1;2;3;4;5,,
Lapeer High School,+1 810 667 2418,933,South Saginaw St,Lapeer,MI,48446,Lapeer Community Schools,3,10;11;12,,
Mayfield Elementary School,+1 810 667 2442,302,Plum Creek Rd,Lapeer,MI,48446,Lapeer Community Schools,0;1,PK;K;1;2;3;4;5,,
Rolland Warner Campus 6/7,+1 810 538 2334,3145,W Genesee Street,Lapeer,MI,48446,Lapeer Community Schools,2,6;7,,
Turrill Elementary School,+1 810 667 2438,785,South Elm St,Lapeer,MI,48446,Lapeer Community Schools,0;1,PK;K;1;2;3;4;5,,
Zemmer Campus 8/9,+1 810 667 2413,1920,W. Oregon,Lapeer,MI,48446,Lapeer Community Schools,2;3,7;8;9,,
North Branch Elementary School,+1 810 688 3041,4055,Elm Creek Rd,North Branch,MI,48461,North Branch Area Schools,0;1,K;1;2;3;4,,
North Branch High School,+1 810 688 3001,6598,Brush St,North Branch,MI,48461,North Branch Area Schools,3,9;10;11;12,,
Quest High School,+1 810 688 7581,6655,Jefferson Rd,North Branch,MI,48461,North Branch Area Schools,3,9;10;11;12,,
Ruth Fox Middle School,+1 810 688 3284,6570,Brush St,North Branch,MI,48461,North Branch Area Schools,1;2,5;6;7;8,,
Addison Elementary School,+1 517 547 6124,219,North Comstock St,Addison,MI,49220,Addison Community Schools,0;1,PK;K;1;2;3;4;5,,
Addison High School,+1 517 547 6900,219,North Comstock St,Addison,MI,49220,Addison Community Schools,3,9;10;11;12,,
Addison Middle School,+1 517 547 6900,219,N Comstock St,Addison,MI,49220,Addison Community Schools,2,6;7;8,,
Adrian Community High School,+1 517 263 1332,801,E. Maumee St,Adrian,MI,49221,Adrian Public Schools,1;2;3,1;2;3;4;5;6;7;8;9;10;11;12,,
Adrian High School,+1 517 263 2181,785,Riverside Ave,Adrian,MI,49221,Adrian Public Schools,3,9;10;11;12,,,Q4685101,Adrian High School (Michigan),http://www.theadrianmaples.com/our-schools-43/adrian-high-school-57.html
Alexander Elementary School,+1 517 263 9533,520,Cherry St,Adrian,MI,49221,Adrian Public Schools,0;1,PK;K;1;2;3;4;5,,
Lincoln Elementary School,+1 517 265 8544,158,South Scott St,Adrian,MI,49221,Adrian Public Schools,0;1,PK;K;1;2;3;4;5,,
Michener Elementary School,+1 517 263 9002,104,Dawes Ave,Adrian,MI,49221,Adrian Public Schools,0;1,PK;K;1;2;3;4;5,,
Prairie Elementary School,+1 517 265 5082,2568,Airport Hwy,Adrian,MI,49221,Adrian Public Schools,0;1,PK;K;1;2;3;4;5,,
Springbrook Middle School,+1 517 263 0543,615,Springbrook Ave,Adrian,MI,49221,Adrian Public Schools,1;2,5;6;7;8,,
Blissfield Elementary School,+1 517 486 2811,640,South Lane St,Blissfield,MI,49228,Blissfield Community Schools,0;1,PK;K;1;2;3;4;5,,
Blissfield High School,+1 517 486 2148,630,South Lane St,Blissfield,MI,49228,Blissfield Community Schools,3,9;10;11;12,,,Q4926885,Blissfield High School,
Blissfield Middle School,+1 517 486 4420,1305,Beamer Rd,Blissfield,MI,49228,Blissfield Community Schools,2,6;7;8,,
Britton Deerfield School-Deerfield Building,+1 517 447 3215,252,Deerfield Road,Deerfield,MI,49238,Britton Deerfield Schools,1;2,4;5;6;7;8,,
Britton Deerfield Schools-Britton Building,+1 517 451 4581,201,College Avenue,Britton,MI,49229,Britton Deerfield Schools,0;1;3,PK;K;1;2;3;9;10;11;12,,
Clinton Elementary School,+1 517 456 6504,200,East Franklin St,Clinton,MI,49236,Clinton Community Schools,0;1,PK;K;1;2;3;4;5,,
Clinton High School,+1 517 456 6511,340,East Michigan Ave,Clinton,MI,49236,Clinton Community Schools,3,9;10;11;12,,
Clinton Middle School,+1 517 456 6507,100,East Franklin St,Clinton,MI,49236,Clinton Community Schools,2,6;7;8,,
Clinton Virtual Jr/Sr High School,+1 517 456 6501,341,E Michigan Ave,Clinton,MI,49236,Clinton Community Schools,2;3,6;7;8;9;10;11;12,,
Hudson Area JR/SR High School,+1 517 448 8912,771,North Maple Grove Ave,Hudson,MI,49247,Hudson Area Schools,2;3,7;8;9;10;11;12,,
Hudson Middle School,+1 517 448 8912,771,North Maple Grove Ave,Hudson,MI,49247,Hudson Area Schools,1;2,5;6,,
Hudson Tech Alternative,+1 517 448 8912,550,E Main St.,Hudson,MI,49247,Hudson Area Schools,2;3,6;7;8;9;10;11;12,,
Lincoln Elementary School,+1 517 448 8912,746,North Maple Grove Ave,Hudson,MI,49247,Hudson Area Schools,0;1,PK;K;1;2;3;4,,
Madison Elementary School,+1 517 263 0744,3498,Treat Hwy,Adrian,MI,49221,Madison School District (Lenawee),0;1,PK;K;1;2;3;4;5,,
Madison High School,+1 517 263 0742,3498,Treat Hwy,Adrian,MI,49221,Madison School District (Lenawee),3,9;10;11;12,,,Q6728004,Madison High School (Michigan),
Madison Middle School,+1 517 263 0743,3498,Treat Hwy,Adrian,MI,49221,Madison School District (Lenawee),2,6;7;8,,
Morenci Elementary School,+1 517 458 7501,517,East Locust St,Morenci,MI,49256,Morenci Area Schools,0;1,PK;K;1;2;3;4,,
Morenci Middle and High School,+1 517 458 7501,788,E. Coomer St,Morenci,MI,49256,Morenci Area Schools,1;2;3,5;6;7;8;9;10;11;12,,
Onsted Community High School,+1 517 467 2171,10109,Slee Rd,Onsted,MI,49265,Onsted Community Schools,3,9;10;11;12,,
Onsted Elementary School,+1 517 467 7046,10109,Slee Rd,Onsted,MI,49265,Onsted Community Schools,0;1,PK;K;1;2;3;4;5,,
Onsted Middle School,+1 517 467 2168,10109,Slee Rd,Onsted,MI,49265,Onsted Community Schools,2,6;7;8,,
Ruth McGregor Elementary School,+1 517 436 3121,6850,Sand Creek Hwy,Sand Creek,MI,49279,Sand Creek Community Schools,0;1,PK;K;1;2;3;4;5,,
Sand Creek High School,+1 517 436 3121,6518,Sand Creek Hwy,Sand Creek,MI,49279,Sand Creek Community Schools,2;3,6;7;8;9;10;11;12,,
Compass Learning Center,+1 517 423 1105,307,N. Maumee Street,Tecumseh,MI,49286,Tecumseh Public Schools,1;2,2;3;4;5;6,,
Tecumseh East STEAM Center,+1 517 423 2324,600,Herrick Park Drive,Tecumseh,MI,49286,Tecumseh Public Schools,2,8,,
Tecumseh High School,+1 517 423 6008,760,Brown St,Tecumseh,MI,49286,Tecumseh Public Schools,3,9;10;11;12,,,Q7692906,Tecumseh High School (Michigan),http://www.tps.k12.mi.us/ths/index.html
Tecumseh North Early Learning Center,+1 517 423 9744,600,South Adrian St,Tecumseh,MI,49286,Tecumseh Public Schools,0;1,PK;K;1,,
Tecumseh South Early Learning Center,+1 517 423 2367,2780,Sutton Rd,Adrian,MI,49221,Tecumseh Public Schools,0;1,PK;K;1,,
Tecumseh Virtual Academy,+1 517 423 6008,760,Brown St,Tecumseh,MI,49286,Tecumseh Public Schools,0;1;2;3,PK;K;1;2;3;4;5;6;7;8;9;10;11;12,,
Tecumseh West STEAM Center,+1 517 423 3331,401,N. Vanburen Street,Tecumseh,MI,49286,Tecumseh Public Schools,2,7,,
Cassopolis Alternative Ed.,+1 269 445 0536,725,Center St,Cassopolis,MI,49031,Cassopolis Public Schools,3,9;10;11;12,,
Ross Beatty High School,+1 269 445 0506,22721,Diamond Cove St,Cassopolis,MI,49031,Cassopolis Public Schools,2;3,7;8;9;10;11;12,,
Sam Adams Elementary School,+1 269 445 0530,114,Depot St,Cassopolis,MI,49031,Cassopolis Public Schools,0;1;2,K;1;2;3;4;5;6,,
Dowagiac Middle School,+1 269 782 4440,57072,Riverside Dr,Dowagiac,MI,49047,Dowagiac Union School District,2,6;7;8,,
Justus Gage Elementary School,+1 269 782 4460,301,Oak St,Dowagiac,MI,49047,Dowagiac Union School District,0;1,K;1;2;3;4;5,,
Kincheloe Elementary School,+1 269 782 4464,25121,Gage St,Dowagiac,MI,49047,Dowagiac Union School District,0;1,K;1;2;3;4;5,,
Pathfinders Alternative Ed,+1 269 782 4471,501,North Paul St,Dowagiac,MI,49047,Dowagiac Union School District,3,9;10;11;12,,
Patrick Hamilton Elementary School,+1 269 782 4450,614,Spruce St,Dowagiac,MI,49047,Dowagiac Union School District,0;1,K;1;2;3;4;5,,
Sister Lakes Elementary School,+1 269 424 3101,68079,M 152,Benton Harbor,MI,49022,Dowagiac Union School District,0;1,K;1;2;3;4;5,,
Union High School,+1 269 782 4428,701,West Prairie Ronde St,Dowagiac,MI,49047,Dowagiac Union School District,3,9;10;11;12,,,Q7885739,"Union High School (Grand Rapids, Michigan)",http://grpublicschools.org/unionhigh/
Eagle Lake Elementary School,+1 269 663 1040,69410,Section St,Edwardsburg,MI,49112,Edwardsburg Public Schools,1,2;3,,
Edwardsburg High School,+1 269 663 1044,69410,Section St,Edwardsburg,MI,49112,Edwardsburg Public Schools,3,9;10;11;12,,,Q5346142,Edwardsburg High School,
Edwardsburg Intermediate School,+1 269 663 1063,69410,Section St,Edwardsburg,MI,49112,Edwardsburg Public Schools,1,4;5,,
Edwardsburg Middle School,+1 269 663 1031,69410,Section St,Edwardsburg,MI,49112,Edwardsburg Public Schools,2,6;7;8,,
Edwardsburg Primary School,+1 269 663 1037,69410,Section St,Edwardsburg,MI,49112,Edwardsburg Public Schools,0;1,K;1,,
Marcellus Elementary School,+1 269 646 9209,301,Arbor St E,Marcellus,MI,49067,Marcellus Community Schools,0;1;2,K;1;2;3;4;5;6,,
Marcellus High School,+1 269 646 5081,303,Arbor St E,Marcellus,MI,49067,Marcellus Community Schools,2;3,7;8;9;10;11;12,,
Volinia Outcome Base School,+1 269 782 9716,54080,Gards Pr,Marcellus,MI,49067,Marcellus Community Schools,2;3,7;8;9;10;11;12,,
Bridge Alternative High School,+1 810 299 4046,125,South Church St,Brighton,MI,48116,Brighton Area Schools,3,9;10;11;12,,
Brighton High School,+1 810 299 4100,7878,Brighton Rd,Brighton,MI,48116,Brighton Area Schools,3,9;10;11;12,,,Q4967663,"Brighton High School (Brighton, Michigan)",
Hawkins Elementary School,+1 810 299 3900,8900,Lee Rd,Brighton,MI,48116,Brighton Area Schools,0;1,PK;K;1;2;3;4,,
Hilton Road Elementary School,+1 810 299 3950,9600,Hilton Rd,Brighton,MI,48114,Brighton Area Schools,0;1,PK;K;1;2;3;4,,
Hornung Elementary School,+1 810 299 4450,4680,Bauer Rd,Brighton,MI,48116,Brighton Area Schools,0;1,PK;K;1;2;3;4,,
Maltby Intermediate School,+1 810 299 3600,4740,Bauer Rd,Brighton,MI,48116,Brighton Area Schools,1;2,5;6,,
Scranton Middle School,+1 810 299 3700,8415,Maltby Rd,Brighton,MI,48116,Brighton Area Schools,2,7;8,,
Spencer Road Elementary School,+1 810 299 4350,10639,Spencer Rd,Brighton,MI,48114,Brighton Area Schools,0;1,PK;K;1;2;3;4,,
Charyl Stockwell Academy,+1 810 632 2200,9758,East Highland Rd,Howell,MI,48843,Charyl Stockwell Academy,0;1,K;1;2;3;4;5,,
Charyl Stockwell Academy - High School,+1 810 225 9940,,1032 Karl Greimel Dr,Brighton,MI,48116,Charyl Stockwell Academy,2;3,6;7;8;9;10;11;12,,
FlexTech High School,+1 810 344 3366,7707,Conference Center Road,Brighton,MI,48114,FlexTech High School,3,9;10;11;12,,
Fowlerville High School,+1 517 223 6002,700,North Grand Ave,Fowlerville,MI,48836,Fowlerville Community Schools,3,9;10;11;12,,
Fowlerville Junior High School,+1 517 223 6003,7677,West Sharpe Rd,Fowlerville,MI,48836,Fowlerville Community Schools,2,6;7;8,,
Fowlerville Online Learning Academy,+1 517 223 6021,700,N. Grand,Fowlerville,MI,48836,Fowlerville Community Schools,2;3,6;7;8;9;10;11;12,,
H.T. Smith Elementary School,+1 517 223 6005,440,North Hibbard St,Fowlerville,MI,48836,Fowlerville Community Schools,0;1,K;1;2,,
Natalie Kreeger Elementary School,+1 517 223 6006,430,North Hibbard St,Fowlerville,MI,48836,Fowlerville Community Schools,1,3;4;5,,
Creekside Elementary School,+1 810 626 2600,3480,East St,Hartland,MI,48353,Hartland Consolidated Schools,0;1,K;1;2;3;4,,
Hartland Farms Intermediate School,+1 810 626 2500,581,Taylor Rd,Brighton,MI,48114,Hartland Consolidated Schools,1;2,4;5;6,,
Hartland High School,+1 810 626 2200,10635,Dunham Rd,Hartland,MI,48353,Hartland Consolidated Schools,3,9;10;11;12,,,Q5674723,Hartland High School (Michigan),
Hartland Lakes Elementary School,+1 810 626 2700,687,Taylor Rd,Brighton,MI,48114,Hartland Consolidated Schools,0;1,K;1;2;3;4,,
Hartland Middle School at Ore Creek,+1 810 626 2400,3250,N. Hartland Rd.,Hartland,MI,48353,Hartland Consolidated Schools,2,7;8,,
Hartland Round Elementary School,+1 810 626 2800,11550,Hibner Rd,Hartland,MI,48353,Hartland Consolidated Schools,0;1,K;1;2;3;4,,
Hartland Village Elementary School,+1 810 626 2850,10632,Hibner Rd,Hartland,MI,48353,Hartland Consolidated Schools,0;1,K;1;2;3;4,,
Hartland Virtual Academy,+1 810 626 2140,9525,E. Highland Rd.,Howell,MI,48843,Hartland Consolidated Schools,3,9;10;11;12,,
Legacy High School,+1 810 626 2140,9525,East Highland Rd,Howell,MI,48843,Hartland Consolidated Schools,3,9;10;11;12,,
Challenger Elementary School,+1 517 548 6375,1066,West Grand River Ave,Howell,MI,48843,Howell Public Schools,0;1,PK;K;1;2;3;4;5,,
Highlander Way Middle School,+1 517 548 6252,511,North Highlander Way,Howell,MI,48843,Howell Public Schools,2,6;7;8,,
Howell High School,+1 517 540 8300,1200,West Grand River Ave,Howell,MI,48843,Howell Public Schools,3,9;10;11;12,,,Q5921734,"Howell High School (Howell, Michigan)",http://www.howellschools.com/HowellHigh.cfm?subpage=551603
Innovation Academy,+1 517 540 8300,861,E Sibley St,Howell,MI,48843,Howell Public Schools,3,9;10;11;12,,
Little Highlanders Learning Center,+1 517 234 6477,861,E Sibley St,Howell,MI,48843,Howell Public Schools,,,,
Northwest Elementary School,+1 517 548 6297,1233,Bower St,Howell,MI,48843,Howell Public Schools,0;1,PK;K;1;2;3;4;5,,
Parker Middle School,+1 517 552 4600,400,Wright Rd,Howell,MI,48843,Howell Public Schools,2,6;7;8,,
Ruahmah J. Hutchings Elementary School,+1 517 548 1127,3503,Bigelow Rd,Howell,MI,48855,Howell Public Schools,0;1,K;1;2;3;4;5,,
Southwest Elementary School,+1 517 548 6288,915,Gay St,Howell,MI,48843,Howell Public Schools,0;1,PK;K;1;2;3;4;5,,
Three Fires Elementary School,+1 517 548 6387,4125,Crooked Lake Road,Howell,MI,48843,Howell Public Schools,0;1,K;1;2;3;4;5,,
Voyager Elementary School,+1 517 552 7500,1450,Byron Rd,Howell,MI,48843,Howell Public Schools,0;1,K;1;2;3;4;5,,
Kensington Woods Schools,+1 517 545 0828,9501,Pettys Road,Lakeland,MI,48143,Kensington Woods Schools,2;3,6;7;8;9;10;11;12,,
Light of the World Academy,+1 248 254 3445,550,E. Hamburg,Pinckney,MI,48169,Light of the World Academy,0;1;2,K;1;2;3;4;5;6;7;8,,
Country Elementary School,+1 810 225 6600,2939,East M 36,Pinckney,MI,48169,Pinckney Community Schools,0;1,K;1;2;3,,
Farley Hill Elementary School,+1 810 225 6400,8110,Farley Rd,Pinckney,MI,48169,Pinckney Community Schools,0;1,K;1;2;3,,
Navigator Upper Elementary School,+1 810 225 5300,2150,East M 36,Pinckney,MI,48169,Pinckney Community Schools,1;2,4;5;6,,
